"id","name","image_url","is_closed","url","review_count","categories","rating","coordinates__latitude","coordinates__longitude","transactions__001","transactions__002","transactions__003","price","location__address1","location__address2","location__address3","location__city","location__zip_code","location__country","location__state","location__display_address__001","location__display_address__002","location__display_address__003","phone","display_phone","distance"
"15-20-lounge-chicago","15/20 Lounge","https://s3-media4.fl.yelpcdn.com/bphoto/TZ14eaNioqBKZjg6a9tz9w/o.jpg","False","https://www.yelp.com/biz/15-20-lounge-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","20","asianfusion,lounges,karaoke,","3","41.8486203253269","-87.6420539617538","restaurant_reservation","","","$$","2428 S Wallace","null","","Chicago","60616","US","IL","2428 S Wallace","Chicago, IL 60616","","+13124963215","(312) 496-3215","928.9585911222799"
"lao-yunnan-chicago","Lao Yunnan","https://s3-media3.fl.yelpcdn.com/bphoto/PWdIIpMkmEN58KLG1vs8FA/o.jpg","False","https://www.yelp.com/biz/lao-yunnan-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","100","chinese,","3","41.85463","-87.63283","delivery","pickup","","$$","2109 S China Pl","","","Chicago","60616","US","IL","2109 S China Pl","Chicago, IL 60616","","+13123269966","(312) 326-9966","1002.61094067136"
"lalos-on-maxwell-chicago","Lalo's Mexican Restaurant","https://s3-media3.fl.yelpcdn.com/bphoto/up0fV4oRgFFEggQ8KXmkrQ/o.jpg","False","https://www.yelp.com/biz/lalos-on-maxwell-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","342","mexican,","2.5","41.864566","-87.646444","pickup","","","$$","733 W Maxwell St","","","Chicago","60607","US","IL","733 W Maxwell St","Chicago, IL 60607","","+13124559380","(312) 455-9380","2436.881654100282"
"express-grill-chicago-2","Express Grill","https://s3-media3.fl.yelpcdn.com/bphoto/PXiuI0UJKC4D0YChmN5beg/o.jpg","False","https://www.yelp.com/biz/express-grill-chicago-2?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","34","tradamerican,","4","41.85819","-87.64695","","","","$","1730 S Halsted St","","","Chicago","60608","US","IL","1730 S Halsted St","Chicago, IL 60608","","+13122266995","(312) 226-6995","1889.175817608452"
"kam-fung-chicago","Kam Fung","https://s3-media3.fl.yelpcdn.com/bphoto/Kqoi_WMPR8AQE8OtCWTPCQ/o.jpg","False","https://www.yelp.com/biz/kam-fung-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","29","chinese,","3.5","41.852367401123","-87.6327285766602","","","","$$","216 W 22nd Pl","","","Chicago","60616","US","IL","216 W 22nd Pl","Chicago, IL 60616","","+13129499828","(312) 949-9828","750.8969738769839"
"mitchells-tap-chicago","Mitchell's Tap","https://s3-media4.fl.yelpcdn.com/bphoto/iuyUcyd0JwYlLb_CKg26mw/o.jpg","False","https://www.yelp.com/biz/mitchells-tap-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","62","sportsbars,tradamerican,","4","41.83315","-87.64652","","","","$","3356 S Halsted St","","","Chicago","60608","US","IL","3356 S Halsted St","Chicago, IL 60608","","+17739276073","(773) 927-6073","1856.6332095934558"
"original-triple-crown-restaurant-chicago","Original Triple Crown Restaurant","https://s3-media1.fl.yelpcdn.com/bphoto/D80C_W-xPy3YdE8Q0VqzbQ/o.jpg","False","https://www.yelp.com/biz/original-triple-crown-restaurant-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","75","chinese,","3.5","41.8519592285156","-87.6325836181641","delivery","pickup","","$$","211 W 22nd Pl","null","","Chicago","60616","US","IL","211 W 22nd Pl","Chicago, IL 60616","","+13127911030","(312) 791-1030","706.096622722072"
"35th-street-red-hots-chicago","35th Street Red Hots","https://s3-media1.fl.yelpcdn.com/bphoto/v77VW8P0rlUbz6VrPK9SSw/o.jpg","False","https://www.yelp.com/biz/35th-street-red-hots-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","57","foodstands,hotdog,","4","41.8309649","-87.6390167","","","","$","500 W 35th St","","","Chicago","60616","US","IL","500 W 35th St","Chicago, IL 60616","","+17736249866","(773) 624-9866","1741.79730564839"
"harveys-family-restaurant-chicago","Harvey's Family Restaurant","https://s3-media1.fl.yelpcdn.com/bphoto/BQFoNHlL-dIL_9CWyJwkAA/o.jpg","False","https://www.yelp.com/biz/harveys-family-restaurant-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","31","tradamerican,","3","41.8377417072525","-87.6433773639295","pickup","delivery","","$","657 W 31st St","","","Chicago","60616","US","IL","657 W 31st St","Chicago, IL 60616","","+13122255022","(312) 225-5022","1314.118665879278"
"white-castle-chicago-4","White Castle","https://s3-media2.fl.yelpcdn.com/bphoto/bJSoc2Mw3Nl0MyKk7C2Ozg/o.jpg","False","https://www.yelp.com/biz/white-castle-chicago-4?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","70","hotdogs,burgers,","3","41.853132","-87.625975","delivery","pickup","","$","2140 S Wabash Ave","","","Chicago","60616","US","IL","2140 S Wabash Ave","Chicago, IL 60616","","+13129490717","(312) 949-0717","953.129268421346"
"tangs-garden-restaurant-chicago","Tang's Garden Restaurant","https://s3-media3.fl.yelpcdn.com/bphoto/rRPKQwGe_wR_u_eA6go-gA/o.jpg","False","https://www.yelp.com/biz/tangs-garden-restaurant-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","63","cantonese,dimsum,","3.5","41.856822","-87.639221","pickup","delivery","","$$","1826 S Canal St","","","Chicago","60616","US","IL","1826 S Canal St","Chicago, IL 60616","","+13122261826","(312) 226-1826","1394.4180196440059"
"morrie-o-malleys-hot-dogs-chicago-4","Morrie O'Malley's Hot Dogs","https://s3-media1.fl.yelpcdn.com/bphoto/Vty6SMfcOQNO_LyW_r4sjA/o.jpg","False","https://www.yelp.com/biz/morrie-o-malleys-hot-dogs-chicago-4?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","80","hotdog,","4","41.83061","-87.6433","delivery","pickup","","$","3501 S Union Ave","","","Chicago","60609","US","IL","3501 S Union Ave","Chicago, IL 60609","","+17732472700","(773) 247-2700","1932.676510358082"
"kylin-teppanyaki-chicago","Kylin Teppanyaki","https://s3-media4.fl.yelpcdn.com/bphoto/xucDcO5sGOMucXDMybw7EQ/o.jpg","False","https://www.yelp.com/biz/kylin-teppanyaki-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","7","asianfusion,japanese,","3.5","41.8550682","-87.6320801","pickup","","","$","2002 S Wentworth Ave","","","Chicago","60616","US","IL","2002 S Wentworth Ave","Chicago, IL 60616","","+13122256151","(312) 225-6151","1047.126400987716"
"davids-grill-chicago","David's Grill","https://s3-media3.fl.yelpcdn.com/bphoto/7JIjPJUH9LbzZUdiAzZF2A/o.jpg","False","https://www.yelp.com/biz/davids-grill-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","11","diners,newamerican,mexican,","3","41.8526919186115","-87.6466653496027","","","","$","800 W Cermak Rd","","","Chicago","60608","US","IL","800 W Cermak Rd","Chicago, IL 60608","","+13126667727","(312) 666-7727","1461.618434044442"
"stadium-club-at-us-cellular-field-chicago","Stadium Club at US Cellular Field","https://s3-media4.fl.yelpcdn.com/bphoto/EdHbBMFhihYIOeIstfoqHA/o.jpg","False","https://www.yelp.com/biz/stadium-club-at-us-cellular-field-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","40","sportsbars,tradamerican,","3.5","41.830085","-87.633779","","","","$$","333 W 35th St","","","Chicago","60616","US","IL","333 W 35th St","Chicago, IL 60616","","+13126745151","(312) 674-5151","1740.1497985409499"
"del-campo-tacos-chicago","Del Campo Tacos","https://s3-media3.fl.yelpcdn.com/bphoto/2bJC1fD2TYyTmqimyupS3Q/o.jpg","False","https://www.yelp.com/biz/del-campo-tacos-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","33","streetvendors,hotdog,mexican,","3","41.864596","-87.607685","pickup","","","$","1300 S Lynn White Dr","","12st Beach","Chicago","60605","US","IL","1300 S Lynn White Dr","12st Beach","Chicago, IL 60605","+17734575492","(773) 457-5492","2890.969792922212"
"mayflower-restaurant-chicago","Mayflower Restaurant","https://s3-media2.fl.yelpcdn.com/bphoto/3HMvZyHFHBFGIzLLYVg5jA/o.jpg","False","https://www.yelp.com/biz/mayflower-restaurant-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","97","chinese,","3","41.8521270751953","-87.6316604614258","","","","$$","2225 S Wentworth Ave","","","Chicago","60686","US","IL","2225 S Wentworth Ave","Chicago, IL 60686","","+13128081322","(312) 808-1322","719.9313248146499"
"happiness-chicago","Happiness","https://s3-media1.fl.yelpcdn.com/bphoto/mZf5_OAbfUKgTmL1Y2r0uQ/o.jpg","False","https://www.yelp.com/biz/happiness-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","72","chinese,","3.5","41.83395","-87.64582","pickup","delivery","","$","3313 S Halsted St","","","Chicago","60608","US","IL","3313 S Halsted St","Chicago, IL 60608","","+17732470808","(773) 247-0808","1756.1807849561358"
"taqueria-la-mexicana-chicago","Taqueria La Mexicana","https://s3-media1.fl.yelpcdn.com/bphoto/dawcOdotjrRXD1Sq_U_2oQ/o.jpg","False","https://www.yelp.com/biz/taqueria-la-mexicana-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","75","mexican,","3.5","41.8306151","-87.6465455","pickup","delivery","","$","815 W 35th St","","","Chicago","60609","US","IL","815 W 35th St","Chicago, IL 60609","","+17738901090","(773) 890-1090","2092.029780399932"
"dia-de-los-tamales-chicago","Dia De Los Tamales","https://s3-media3.fl.yelpcdn.com/bphoto/0zkA9R9zYqdMbj3tGxtAWg/o.jpg","False","https://www.yelp.com/biz/dia-de-los-tamales-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","162","newamerican,latin,cuban,","3","41.8579541","-87.6502707","pickup","delivery","","$","939 W 18th St","","","Chicago","60608","US","IL","939 W 18th St","Chicago, IL 60608","","+13124963057","(312) 496-3057","2065.569940387244"
"shor-restaurant-chicago","Shor Restaurant","https://s3-media2.fl.yelpcdn.com/bphoto/3c0X9F9mR8cTj5hjqTnhfQ/o.jpg","False","https://www.yelp.com/biz/shor-restaurant-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","50","newamerican,","2.5","41.8517100113788","-87.6173830032349","","","","$$","2233 S Martin Luther King Dr","","","Chicago","60616","US","IL","2233 S Martin Luther King Dr","Chicago, IL 60616","","+13125284140","(312) 528-4140","1355.9386489060598"
"hashbrowns-chicago","Hashbrowns","https://s3-media2.fl.yelpcdn.com/bphoto/8c2hqnavwNCrqupo5kGyrQ/o.jpg","False","https://www.yelp.com/biz/hashbrowns-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","310","newamerican,breakfast_brunch,","3","41.8645668029785","-87.6462936401367","delivery","pickup","","$$","731 W Maxwell St","null","","Chicago","60607","US","IL","731 W Maxwell St","Chicago, IL 60607","","+13122268000","(312) 226-8000","2431.419489605748"
"dragon-bowl-chicago","Dragon Bowl","https://s3-media2.fl.yelpcdn.com/bphoto/vw4rT7aArQ11CK6WL4KFXA/o.jpg","False","https://www.yelp.com/biz/dragon-bowl-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","63","chinese,sushi,","3","41.8384552001953","-87.6325454711914","delivery","pickup","","$$","220 W 31st St","","","Chicago","60616","US","IL","220 W 31st St","Chicago, IL 60616","","+13129491988","(312) 949-1988","810.1947354727998"
"waffleria26-chicago-2","Waffleria26","https://s3-media1.fl.yelpcdn.com/bphoto/c8N5auz_OB0VUOnqs4YE9Q/o.jpg","False","https://www.yelp.com/biz/waffleria26-chicago-2?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","2","newamerican,breakfast_brunch,","1","41.84528","-87.62764","restaurant_reservation","","","","2600 South State St","","","Chicago","60616","US","IL","2600 South State St","Chicago, IL 60616","","+13122254500","(312) 225-4500","329.005283209288"
"linas-pizza-chicago","Lina's Pizza","https://s3-media4.fl.yelpcdn.com/bphoto/7sN0GwUNEciyUbDRw-yHAw/o.jpg","False","https://www.yelp.com/biz/linas-pizza-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","100","pizza,italian,","3.5","41.83695","-87.65143","pickup","delivery","","$","3132 S Morgan St","","","Chicago","60608","US","IL","3132 S Morgan St","Chicago, IL 60608","","+17732477778","(773) 247-7778","1907.013175841706"
"grand-triple-crown-chicago-2","Grand Triple Crown","https://s3-media1.fl.yelpcdn.com/bphoto/nC8d6LqOAaI1-KXOa_Zwtw/o.jpg","False","https://www.yelp.com/biz/grand-triple-crown-chicago-2?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","47","chinese,","3","41.83893","-87.6464349","delivery","pickup","","$","3034 S Halsted St","","","Chicago","60608","US","IL","3034 S Halsted St","Chicago, IL 60608","","+13125670088","(312) 567-0088","1464.9369851786898"
"sharks-fish-and-chicken-chicago-24","Shark's Fish & Chicken","https://s3-media1.fl.yelpcdn.com/bphoto/HEZSS-fFZOSXmvjd8Me2Tw/o.jpg","False","https://www.yelp.com/biz/sharks-fish-and-chicken-chicago-24?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","10","hotdogs,chicken_wings,seafood,","3.5","41.8312149","-87.6195955","","","","$","250 E 35th St","null","","Chicago","60616","US","IL","250 E 35th St","Chicago, IL 60616","","+13122258700","(312) 225-8700","1879.220821942966"
"town-kitchen-chicago-2","Town Kitchen","https://s3-media2.fl.yelpcdn.com/bphoto/-bTvyv-XKx0vd5lEH-tTtg/o.jpg","False","https://www.yelp.com/biz/town-kitchen-chicago-2?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","5","chinese,","3","41.8550459315101","-87.6321264356375","","","","","2002 S Wentworth Ave","null","B9","Chicago","60616","US","IL","2002 S Wentworth Ave","B9","Chicago, IL 60616","+13128775089","(312) 877-5089","1045.820040486004"
"mandarin-kitchen-chicago","Mandarin Kitchen","https://s3-media3.fl.yelpcdn.com/bphoto/P88200-xuUlPvfbMP_e7lg/o.jpg","False","https://www.yelp.com/biz/mandarin-kitchen-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","185","chinese,hotpot,","3","41.8535","-87.633372","restaurant_reservation","","","$$","2143 S Archer Ave","","","Chicago","60616","US","IL","2143 S Archer Ave","Chicago, IL 60616","","+13123280228","(312) 328-0228","885.3871999055159"
"bar-louie-chicago-19","Bar Louie","https://s3-media3.fl.yelpcdn.com/bphoto/pVx68QoofjI52_vLSp1aAw/o.jpg","False","https://www.yelp.com/biz/bar-louie-chicago-19?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","113","bars,newamerican,","2.5","41.8645882295572","-87.6466512680054","delivery","pickup","","$$","1325 S Halsted","","","Chicago","60607","US","IL","1325 S Halsted","Chicago, IL 60607","","+13127331411","(312) 733-1411","2447.720158113688"
"chinese-kitchen-sushi-and-grill-chicago-2","Chinese Kitchen Sushi and Grill","https://s3-media4.fl.yelpcdn.com/bphoto/O7vwGL6cjQQDisiQQbj9Tg/o.jpg","False","https://www.yelp.com/biz/chinese-kitchen-sushi-and-grill-chicago-2?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","83","chinese,sushi,thai,","3","41.83839","-87.6374","delivery","pickup","","$","420 W 31st St","","","Chicago","60616","US","IL","420 W 31st St","Chicago, IL 60616","","+13128428996","(312) 842-8996","934.2469385282459"
"the-plate-room-chicago","The Plate Room","https://s3-media2.fl.yelpcdn.com/bphoto/GLFJ0YI4pbfFa-b18lx0ag/o.jpg","False","https://www.yelp.com/biz/the-plate-room-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","3","newamerican,","2.5","41.8497192074286","-87.6159032642899","","","","","320-338 E Cermak Rd","","","Chicago","60616","US","IL","320-338 E Cermak Rd","Chicago, IL 60616","","","","1375.754254860042"
"sarpinos-pizzeria-chicago-5","Sarpino's Pizzeria","https://s3-media3.fl.yelpcdn.com/bphoto/Urfk-OWzwCtvjb5827mTzw/o.jpg","False","https://www.yelp.com/biz/sarpinos-pizzeria-chicago-5?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","129","pizza,","1.5","41.8561647","-87.6276345","delivery","pickup","","$$","1923 S Archer Ave","","","Chicago","60616","US","IL","1923 S Archer Ave","Chicago, IL 60616","","+13122250505","(312) 225-0505","1170.323313219066"
"wingstop-chicago-20","Wingstop","https://s3-media2.fl.yelpcdn.com/bphoto/NmWOAecFBP8_d2Gj7LNABQ/o.jpg","False","https://www.yelp.com/biz/wingstop-chicago-20?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","25","chicken_wings,","3","41.8389061784507","-87.6464733040977","","","","$","3032 S Halsted St","","","Chicago","60608","US","IL","3032 S Halsted St","Chicago, IL 60608","","+13123741338","(312) 374-1338","1443.141412406992"
"third-star-chicago","Third Star","https://s3-media3.fl.yelpcdn.com/bphoto/g3GuecuuJPhcwxTIuf_KCQ/o.jpg","False","https://www.yelp.com/biz/third-star-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","7","salad,breakfast_brunch,burgers,","2.5","41.8522464","-87.6188102","","","","$$","2233 S Martin Luther King Jr Dr","","","Chicago","60616","US","IL","2233 S Martin Luther King Jr Dr","Chicago, IL 60616","","+13125671234","(312) 567-1234","1332.448899776262"
"pritzker-club-chicago-3","Pritzker Club","https://s3-media2.fl.yelpcdn.com/bphoto/XbH8mwklY8iD2TrAQ_RyjQ/o.jpg","False","https://www.yelp.com/biz/pritzker-club-chicago-3?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","1","newamerican,","3","41.8365302681923","-87.6264850795269","","","","","3201 S State St","null","","Chicago","60616","US","IL","3201 S State St","Chicago, IL 60616","","+13125673716","(312) 567-3716","1208.487355188234"
"el-rebozo-chicago-2","El Rebozo","","False","https://www.yelp.com/biz/el-rebozo-chicago-2?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","1","newamerican,","5","41.85","-87.65","","","","","4701 W Diversey Ave","","","Chicago","60639","US","IL","4701 W Diversey Ave","Chicago, IL 60639","","","","1599.9831948859758"
"golden-apple-cafe-and-bakery-chicago","Golden Apple Cafe & Bakery","https://s3-media4.fl.yelpcdn.com/bphoto/W9uQrddzSrgU66YRnXiHMw/o.jpg","False","https://www.yelp.com/biz/golden-apple-cafe-and-bakery-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","5","dimsum,bakeries,","3","41.84876","-87.63158","","","","$","2409 S Wentworth Ave","","","Chicago","60616","US","IL","2409 S Wentworth Ave","Chicago, IL 60616","","+13128426888","(312) 842-6888","351.74559746283"
"teds-montana-grill-chicago","Teds Montana Grill","","False","https://www.yelp.com/biz/teds-montana-grill-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","1","desserts,salad,burgers,","5","null","null","","","","","","","","Chicago","","US","IL","Chicago, IL","","","","","1599.9831948859758"
"white-castle-chicago","White Castle","https://s3-media2.fl.yelpcdn.com/bphoto/AddZbY59cQo5Vo9zxfpCpw/o.jpg","False","https://www.yelp.com/biz/white-castle-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","26","hotdogs,burgers,","2.5","41.8319106","-87.6168074","delivery","pickup","","$","3457 S King Dr","","","Chicago","60616","US","IL","3457 S King Dr","Chicago, IL 60616","","+17732680922","(773) 268-0922","2014.211083427954"
"big-mikes-gyros-ii-chicago","Big Mike's Gyros II","https://s3-media1.fl.yelpcdn.com/bphoto/hRAMRVvAg-skmUAGZ-V55g/o.jpg","False","https://www.yelp.com/biz/big-mikes-gyros-ii-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","12","hotdogs,","2","41.8537445068359","-87.6268768310547","delivery","pickup","","$","2113 S State St","","","Chicago","60616","US","IL","2113 S State St","Chicago, IL 60616","","+13122258477","(312) 225-8477","981.0979786253059"
"hong-kong-seafood-city-chicago","Hong Kong Seafood City","https://s3-media3.fl.yelpcdn.com/bphoto/3onM2oS1csq1f527cHpwZw/o.jpg","False","https://www.yelp.com/biz/hong-kong-seafood-city-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","1","seafood,seafoodmarkets,","3","41.85436","-87.63269","","","","","2120A S Archer Ave","","","Chicago","60616","US","IL","2120A S Archer Ave","Chicago, IL 60616","","+13128819288","(312) 881-9288","963.982276289634"
"shor-chicago","Shor","https://s3-media4.fl.yelpcdn.com/bphoto/VBRr0NWnjtpkXB4_Of3Z_w/o.jpg","False","https://www.yelp.com/biz/shor-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","6","newamerican,","2","41.8511101013573","-87.6180317580393","","","","$$$$","Hyatt McCormick Pl","","","Chicago","","US","IL","Hyatt McCormick Pl","Chicago, IL","","","","1276.54012513754"
"popeyes-louisiana-kitchen-chicago-37","Popeyes Louisiana Kitchen","https://s3-media2.fl.yelpcdn.com/bphoto/4oEPVpjxIfceoJaAKUd7Fw/o.jpg","False","https://www.yelp.com/biz/popeyes-louisiana-kitchen-chicago-37?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","20","hotdogs,chicken_wings,","2","41.83134","-87.61895","","","","$","300 E 35th St","","","Chicago","60616","US","IL","300 E 35th St","Chicago, IL 60616","","+13124881212","(312) 488-1212","1910.8791228945997"
"daily-grind-fresh-market-chicago","Daily Grind Fresh Market","https://s3-media2.fl.yelpcdn.com/bphoto/D0WWMv8jNZ3H4iCpNnOVdg/o.jpg","False","https://www.yelp.com/biz/daily-grind-fresh-market-chicago?adjust_creative=tfYAhmRoAxvCnHeqBmZWDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tfYAhmRoAxvCnHeqBmZWDQ","8","cafes,","2.5","41.8512422","-87.6189482","","","","$$","Hyatt Regency McCormick Pl","","2233 S Martin Luther King","Chicago","60616","US","IL","Hyatt Regency McCormick Pl","2233 S Martin Luther King","Chicago, IL 60616","+13125671234","(312) 567-1234","1217.7425087551678"
